customer_id,signup_date,age,city,acquisition_channel,employment_type,monthly_income,active_lending_relationships,kyc_status,primary_product,total_transactions,total_transaction_amount,last_transaction_date,total_tickets,high_risk_tickets,days_since_last_transaction,churn,churn_probability,annual_revenue
CUST102967,,18.0,Pune,Organic,Salaried,17319.0,3,Verified,Salary Account,25,57095.78,2025-07-28,2,1,-301.0,0,0.01,10200
CUST102968,,25.0,Mumbai,Organic,Self-Employed,58471.0,4,Verified,Fixed Deposit,35,107337.81,2025-11-28,0,0,-424.0,0,0.0,10200
CUST102969,2022-03-03,32.0,Kolkata,Organic,Salaried,40217.0,1,,Bnpl,17,50655.35,2024-12-22,3,2,-83.0,0,0.06,10200
CUST102970,,30.0,Mumbai,Organic,Gig Worker,48373.0,2,Pending,Bnpl,9,27145.17,2025-05-23,5,2,-235.0,0,0.04,10200
CUST102971,,23.0,Bengaluru,Referral,Student,53722.0,2,Verified,Credit Card,36,83407.53,2025-04-30,0,0,-212.0,0,0.0,10200
CUST102972,2025-02-05,37.0,Mumbai,Paid Social,Salaried,74228.0,4,Verified,Personal Loan,14,44508.01,2025-03-24,2,0,-175.0,0,0.0,10200
CUST102973,2022-12-15,35.0,Chennai,Paid Social,Gig Worker,52246.0,4,Verified,Fixed Deposit,17,42711.29,2024-03-29,4,3,185.0,1,0.89,10200
CUST102974,,24.0,Mumbai,Paid Social,Student,42677.0,1,Verified,Credit Card,49,178834.37,2025-02-27,0,0,-150.0,0,0.0,10200
CUST102975,,42.0,Delhi,Paid Social,Self-Employed,12000.0,2,Verified,Fixed Deposit,12,52184.92,,1,0,,1,0.95,10200
CUST102976,,31.0,Delhi,Referral,,96573.0,0,Pending,Credit Card,5,6050.64,,0,0,,1,0.97,10200
CUST102977,,27.0,Bengaluru,In-App Promo,Salaried,75193.0,6,Incomplete,Credit Card,10,27740.0,2024-03-30,0,0,184.0,1,0.9,10200
CUST102978,,29.0,Kolkata,Organic,Student,48914.0,0,Verified,Savings Account,29,66519.5,2025-08-26,1,0,-330.0,0,0.01,10200
CUST102979,,37.0,Mumbai,Referral,Gig Worker,66534.0,1,Verified,Credit Card,11,22574.47,2024-09-29,1,0,1.0,0,0.05,10200
CUST102980,2024-01-05,32.0,Ahmedabad,Affiliate,,72812.0,2,Verified,Personal Loan,52,112923.32,2025-07-29,3,2,-302.0,0,0.0,10200
CUST102981,,27.0,Mumbai,Paid Social,,75271.0,1,Verified,Personal Loan,56,207473.99,2024-01-30,4,1,244.0,1,0.97,10200
CUST102982,,32.0,Pune,In-App Promo,Student,50718.0,1,Incomplete,Personal Loan,17,55305.47,2025-10-31,1,1,-396.0,0,0.0,10200
CUST102983,,30.0,Chennai,Referral,Student,61504.0,2,Verified,Savings Account,51,119304.62,2024-10-29,1,0,-29.0,0,0.0,10200
CUST102984,,18.0,Mumbai,Organic,Student,63309.0,0,Verified,Credit Card,23,106697.67,2025-03-28,1,1,-179.0,0,0.0,10200
CUST102985,,31.0,Hyderabad,Paid Social,Salaried,57418.0,0,Verified,Bnpl,18,34010.23,2025-04-29,1,0,-211.0,0,0.0,10200
CUST102986,,35.0,Delhi,Paid Social,Self-Employed,87102.0,1,Verified,Fixed Deposit,9,19123.51,,1,0,,1,1.0,10200
CUST102987,,30.0,Bengaluru,Organic,Gig Worker,44536.0,2,Verified,Bnpl,32,76421.6,2025-05-31,1,0,-243.0,0,0.0,10200
CUST102988,,48.0,Hyderabad,Affiliate,Salaried,78892.0,0,Verified,Bnpl,49,121726.14,2024-07-27,1,0,65.0,0,0.02,10200
CUST102989,,19.0,Chennai,Google Ads,Salaried,52041.0,0,Verified,Savings Account,30,82840.85,2025-11-30,1,0,-426.0,0,0.0,10200
CUST102990,,36.0,Mumbai,In-App Promo,,61424.0,1,Verified,Bnpl,42,85895.74,2025-03-27,1,1,-178.0,0,0.0,10200
CUST102991,2022-01-18,35.0,Pune,Affiliate,,54863.0,4,Verified,Bnpl,48,126264.23,2024-11-29,1,1,-60.0,0,0.02,10200
CUST102992,,35.0,Kolkata,Affiliate,,64573.0,1,,Fixed Deposit,24,63739.43,2025-08-29,0,0,-333.0,0,0.0,10200
CUST102993,,26.0,Bengaluru,Affiliate,Student,65312.0,1,Verified,Bnpl,4,8567.039999999999,,0,0,,1,0.99,10200
CUST102994,,32.0,Bengaluru,In-App Promo,Self-Employed,12000.0,5,Verified,Bnpl,44,82544.77,2025-07-30,1,0,-303.0,0,0.0,10200
CUST102995,2023-11-06,27.0,Delhi,Organic,,28371.0,0,Verified,Bnpl,55,142163.94,2025-10-30,2,0,-395.0,0,0.01,10200
CUST102996,,37.0,Delhi,Referral,,60767.0,6,Pending,Fixed Deposit,1,1239.31,,0,0,,1,0.96,10200
CUST102997,2025-10-18,38.0,Hyderabad,Paid Social,Gig Worker,66274.0,1,Verified,Personal Loan,52,303455.6,2025-06-30,1,1,-273.0,0,0.0,10200
CUST102998,,31.0,Chennai,Referral,Salaried,18544.0,2,Pending,Credit Card,19,32745.25,2025-05-31,0,0,-243.0,0,0.0,10200
CUST102999,,24.0,Chennai,Referral,,72917.0,1,Verified,Salary Account,26,35643.28,2024-08-24,1,0,37.0,0,0.04,10200
CUST103000,2025-10-28,34.0,Hyderabad,Organic,,52070.0,1,Verified,Personal Loan,9,24801.67,2025-04-22,0,0,-204.0,0,0.02,10200
CUST103001,,37.0,Mumbai,Paid Social,Gig Worker,75629.0,0,Verified,Salary Account,33,97910.36,2024-12-24,1,1,-85.0,0,0.0,10200
CUST103002,,38.0,Mumbai,Paid Social,Student,59216.0,1,Verified,Salary Account,5,23317.0,2025-09-23,2,0,-358.0,0,0.05,10200
CUST103003,,34.0,Bengaluru,Paid Social,Gig Worker,54863.0,3,Pending,Salary Account,7,12574.44,,1,1,,1,0.96,10200
CUST103004,,32.0,Mumbai,Paid Social,Self-Employed,84124.0,1,Verified,Savings Account,19,53085.35,2025-01-27,0,0,-119.0,0,0.0,10200
CUST103005,,30.0,Kolkata,In-App Promo,Student,72689.0,1,Pending,Salary Account,5,8973.02,2025-10-29,0,0,-394.0,0,0.02,10200
CUST103006,2023-10-28,47.0,Mumbai,Paid Social,Self-Employed,12351.0,1,Verified,Credit Card,22,76942.92,2024-02-28,1,1,215.0,1,0.98,10200
CUST103007,2025-09-05,47.0,Mumbai,Paid Social,Self-Employed,21877.0,0,Pending,Salary Account,17,30555.97,,7,2,,1,0.89,10200
CUST103008,,26.0,Hyderabad,Affiliate,,62378.0,4,Verified,Savings Account,8,10602.29,2024-08-30,3,1,31.0,0,0.15,10200
CUST103009,2024-05-27,25.0,Mumbai,In-App Promo,Self-Employed,39579.0,0,,Personal Loan,50,106306.42,2025-10-29,1,1,-394.0,0,0.02,10200
CUST103010,2025-03-26,33.0,Pune,Affiliate,Self-Employed,78592.0,0,Verified,Salary Account,23,69629.22,2025-06-26,1,0,-269.0,0,0.01,10200
CUST103011,,29.0,Mumbai,Referral,,12000.0,5,Verified,Bnpl,40,69902.58,2024-01-30,0,0,244.0,1,1.0,10200
CUST103012,2025-10-17,37.0,Mumbai,Referral,Self-Employed,32355.0,1,Verified,Personal Loan,56,291348.14,2025-05-31,1,0,-243.0,0,0.01,10200
CUST103013,,27.0,Hyderabad,Referral,Gig Worker,12000.0,0,Verified,Fixed Deposit,35,93917.62,2025-07-31,0,0,-304.0,0,0.0,10200
CUST103014,,25.0,Bengaluru,Organic,Student,73525.0,2,Verified,Salary Account,53,143869.74,2025-08-30,0,0,-334.0,0,0.0,10200
CUST103015,,32.0,Mumbai,Organic,Self-Employed,50700.0,3,Verified,Fixed Deposit,7,10911.31,2025-09-26,5,2,-361.0,0,0.02,10200
CUST103016,,30.0,Mumbai,Google Ads,Salaried,67765.0,2,Pending,Credit Card,24,39774.49,2025-01-29,1,1,-121.0,0,0.01,10200
CUST103017,,21.0,Mumbai,Referral,,43278.0,1,Verified,Salary Account,13,38510.18,2024-06-26,3,2,96.0,1,0.81,10200
CUST103018,,32.0,Chennai,Google Ads,Salaried,33720.0,2,Verified,Fixed Deposit,29,71507.31,2024-05-31,0,0,122.0,1,0.98,10200
CUST103019,2024-11-27,47.0,Mumbai,Google Ads,Gig Worker,66981.0,0,Verified,Fixed Deposit,59,161480.02,2024-01-31,4,1,243.0,1,0.94,10200
CUST103020,,18.0,Kolkata,Referral,,66347.0,5,Verified,Credit Card,16,29531.67,2025-05-30,1,0,-242.0,0,0.04,10200
CUST103021,,37.0,Hyderabad,Paid Social,Salaried,26943.0,0,Pending,Savings Account,27,54086.4,2024-10-31,1,1,-31.0,0,0.02,10200
CUST103022,,39.0,Mumbai,Paid Social,Student,55584.0,2,Incomplete,Credit Card,52,125689.58,2025-03-30,1,0,-181.0,0,0.0,10200
CUST103023,,18.0,Chennai,Paid Social,,21506.0,1,Incomplete,Fixed Deposit,16,20754.85,,0,0,,1,0.95,10200
CUST103024,,34.0,Chennai,Paid Social,Salaried,27380.0,1,,Bnpl,58,133673.67,2024-08-28,1,0,33.0,0,0.0,10200
CUST103025,2024-04-01,34.0,Mumbai,Affiliate,Gig Worker,69975.0,2,Verified,Salary Account,14,42876.02,2024-09-21,1,1,9.0,0,0.08,10200
CUST103026,,21.0,Mumbai,Affiliate,Gig Worker,40851.0,3,Verified,Savings Account,39,106642.7,2025-07-31,1,1,-304.0,0,0.02,10200
CUST103027,,18.0,Ahmedabad,Referral,,53096.0,0,Verified,Fixed Deposit,59,153135.46,2024-03-31,1,0,183.0,1,0.98,10200
CUST103028,,34.0,Mumbai,In-App Promo,Salaried,40569.0,0,Verified,Savings Account,36,74269.16,2025-07-28,0,0,-301.0,0,0.01,10200
CUST103029,2025-05-21,18.0,Delhi,Organic,Student,54863.0,2,Verified,Bnpl,15,43338.94,2024-09-29,1,0,1.0,0,0.07,10200
CUST103030,,30.0,Ahmedabad,Affiliate,Salaried,54187.0,1,Verified,Fixed Deposit,22,49901.09,2024-03-27,1,0,187.0,1,0.99,10200
CUST103031,2025-08-21,40.0,Chennai,Referral,Salaried,107334.0,2,Verified,Credit Card,5,17714.33,2025-02-23,4,4,-146.0,0,0.09,10200
CUST103032,,34.0,Bengaluru,Paid Social,Salaried,30384.0,0,Verified,Bnpl,57,150376.73,2024-05-31,0,0,122.0,1,0.98,10200
CUST103033,2023-11-02,24.0,Chennai,Referral,Self-Employed,54863.0,2,Verified,Savings Account,41,730681.82,2025-11-24,1,0,-420.0,0,0.0,10200
CUST103034,2024-01-12,30.0,Mumbai,Referral,Gig Worker,41118.0,2,Verified,Bnpl,10,14908.5,,2,1,,1,0.96,10200
CUST103035,,36.0,Mumbai,In-App Promo,Self-Employed,39163.0,2,Verified,Fixed Deposit,50,139469.76,2024-07-27,1,0,65.0,0,0.03,10200
CUST103036,,18.0,Mumbai,Google Ads,Salaried,81604.0,1,Verified,Credit Card,9,11365.0,2025-02-27,1,0,-150.0,0,0.03,10200
CUST103037,,25.0,Mumbai,In-App Promo,Self-Employed,115815.0,2,Pending,Fixed Deposit,23,57255.99,2025-05-25,0,0,-237.0,0,0.01,10200
CUST103038,,20.0,Mumbai,In-App Promo,Gig Worker,47359.0,0,Verified,Personal Loan,4,9816.62,,3,2,,1,1.0,10200
CUST103039,,37.0,Bengaluru,Referral,Salaried,71483.0,0,Verified,Savings Account,46,107571.62,2024-10-31,1,0,-31.0,0,0.0,10200
CUST103040,,31.0,Chennai,Organic,,69615.0,4,Verified,Credit Card,53,260350.78,2024-07-27,1,1,65.0,0,0.02,10200
CUST103041,2023-09-09,39.0,Mumbai,Referral,,54863.0,0,Verified,Credit Card,14,24473.16,2025-05-23,2,1,-235.0,0,0.01,10200
CUST103042,2025-04-19,23.0,Kolkata,Affiliate,Gig Worker,87210.0,3,Verified,Personal Loan,6,9466.66,,2,1,,1,0.96,10200
CUST103043,,39.0,Ahmedabad,In-App Promo,Gig Worker,41966.0,0,Verified,Credit Card,14,33128.74,2025-11-24,2,1,-420.0,0,0.01,10200
CUST103044,2025-04-25,27.0,Pune,Referral,Self-Employed,29600.0,1,Verified,Credit Card,9,28623.47,,0,0,,1,0.9,10200
CUST103045,,40.0,Pune,Paid Social,Salaried,37443.0,0,Incomplete,Savings Account,8,20392.6,,2,0,,1,0.81,10200
CUST103046,,39.0,Kolkata,In-App Promo,Self-Employed,43856.0,0,Pending,Personal Loan,8,17244.12,,0,0,,1,0.96,10200
CUST103047,2025-11-20,28.0,Mumbai,Organic,Gig Worker,42352.0,1,Verified,Personal Loan,25,50222.0,2024-05-28,0,0,125.0,1,1.0,10200
CUST103048,,30.0,Mumbai,Google Ads,Gig Worker,89579.0,2,Verified,Credit Card,55,826010.27,2025-03-27,1,0,-178.0,0,0.01,10200
CUST103049,2025-01-27,27.0,Ahmedabad,Affiliate,Self-Employed,62995.0,3,Pending,Credit Card,3,7859.49,,3,1,,1,0.96,10200
CUST103050,,36.0,Bengaluru,Paid Social,Gig Worker,97440.0,4,,Personal Loan,1,4003.81,,2,1,,1,0.99,10200
CUST103051,,23.0,Kolkata,Google Ads,Self-Employed,71022.0,1,Incomplete,Bnpl,38,132886.61000000002,2025-11-25,1,1,-421.0,0,0.01,10200
CUST103052,2025-01-01,25.0,Bengaluru,Paid Social,Gig Worker,54771.0,5,Verified,Personal Loan,6,15246.31,2025-02-24,2,2,-147.0,0,0.01,10200
CUST103053,,34.0,Kolkata,Google Ads,Self-Employed,36647.0,1,Verified,Bnpl,44,113631.14,2024-12-31,1,0,-92.0,0,0.0,10200
CUST103054,2023-08-27,31.0,Chennai,Paid Social,Student,84471.0,0,Verified,Credit Card,33,132122.48,2025-07-28,2,1,-301.0,0,0.0,10200
CUST103055,2024-05-01,28.0,Kolkata,Paid Social,Self-Employed,33069.0,0,Verified,Salary Account,38,79350.29,2024-07-29,0,0,63.0,0,0.02,10200
CUST103056,,35.0,Mumbai,Referral,Gig Worker,55189.0,2,Verified,Bnpl,16,34582.57,2025-08-28,1,0,-332.0,0,0.0,10200
CUST103057,,33.0,Mumbai,Referral,Self-Employed,74722.0,1,Pending,Personal Loan,25,52635.82,2024-12-26,0,0,-87.0,0,0.05,10200
CUST103058,,30.0,Hyderabad,In-App Promo,Salaried,84075.0,4,Incomplete,Personal Loan,10,17237.24,,8,3,,1,0.96,10200
CUST103059,,25.0,Mumbai,Organic,Gig Worker,45181.0,4,Verified,Bnpl,1,846.41,,4,3,,1,0.98,10200
CUST103060,2023-05-24,38.0,Mumbai,Referral,Self-Employed,60212.0,5,Verified,Salary Account,17,30433.23,2024-07-31,3,2,61.0,0,0.08,10200
CUST103061,,31.0,Mumbai,Google Ads,Gig Worker,38158.0,1,Verified,Personal Loan,49,327864.15,2025-09-29,1,1,-364.0,0,0.0,10200
CUST103062,,40.0,Pune,Referral,Salaried,68187.0,0,Pending,Fixed Deposit,39,107424.12,2025-09-28,4,2,-363.0,0,0.01,10200
CUST103063,,45.0,Ahmedabad,Paid Social,Self-Employed,67017.0,0,Verified,Savings Account,57,144007.81,2024-10-29,0,0,-29.0,0,0.03,10200
CUST103064,,34.0,Kolkata,In-App Promo,,85366.0,5,Verified,Credit Card,30,79483.81,2024-03-28,0,0,186.0,1,0.98,10200
CUST103065,,24.0,Mumbai,Google Ads,,47275.0,1,Verified,Salary Account,54,128727.06,2025-08-31,0,0,-335.0,0,0.0,10200
CUST103066,,18.0,Hyderabad,Referral,,65775.0,0,Verified,Bnpl,50,189843.95,2024-08-24,0,0,37.0,0,0.03,10200
CUST103067,,41.0,Mumbai,Affiliate,,100127.0,0,Verified,Fixed Deposit,32,69901.74,2025-05-26,0,0,-238.0,0,0.0,10200
CUST103068,,28.0,Mumbai,In-App Promo,Salaried,68921.0,1,Verified,Salary Account,23,80353.42,2024-07-22,0,0,70.0,0,0.05,10200
CUST103069,,23.0,Pune,Organic,Self-Employed,57539.0,5,Incomplete,Credit Card,20,44259.47,2024-05-31,0,0,122.0,1,0.97,10200
CUST103070,,25.0,Pune,Paid Social,Gig Worker,49765.0,1,Verified,Bnpl,13,31549.78,2024-06-28,1,1,94.0,1,0.86,10200
CUST103071,,33.0,Pune,Paid Social,Gig Worker,117631.0,2,,Bnpl,4,18046.0,,1,0,,1,0.97,10200
CUST103072,,30.0,Mumbai,Paid Social,Salaried,50048.0,3,Verified,Salary Account,22,39945.17,2024-01-28,0,0,246.0,1,0.98,10200
CUST103073,,41.0,Chennai,In-App Promo,Self-Employed,15523.0,0,Verified,Fixed Deposit,33,92975.61,2025-05-29,1,1,-241.0,0,0.0,10200
CUST103074,2023-03-24,27.0,Bengaluru,Referral,Student,35946.0,1,Verified,Credit Card,57,128616.03,2025-08-29,0,0,-333.0,0,0.01,10200
CUST103075,,41.0,Pune,Organic,Self-Employed,65355.0,2,Verified,Credit Card,9,37677.62,2025-01-21,0,0,-113.0,0,0.05,10200
CUST103076,,19.0,Pune,Referral,Self-Employed,98807.0,1,Verified,Bnpl,28,46317.17,2025-10-25,2,2,-390.0,0,0.0,10200
CUST103077,2025-02-16,40.0,Mumbai,Paid Social,Salaried,47840.0,0,Verified,Credit Card,31,72117.47,2024-01-30,0,0,244.0,1,1.0,10200
CUST103078,,32.0,Mumbai,Referral,Student,50829.0,4,Verified,Credit Card,24,70851.75,2024-12-31,1,0,-92.0,0,0.01,10200
CUST103079,,50.0,Ahmedabad,Affiliate,Student,52277.0,0,Verified,Salary Account,32,163935.6,2025-03-29,1,0,-180.0,0,0.0,10200
CUST103080,2024-06-15,30.0,Bengaluru,Google Ads,,94612.0,1,Verified,Fixed Deposit,22,67491.33,2025-08-30,3,1,-334.0,0,0.0,10200
CUST103081,,35.0,Pune,Google Ads,,43357.0,1,Verified,Fixed Deposit,18,43250.15,2025-05-30,2,0,-242.0,0,0.0,10200
CUST103082,2022-09-21,39.0,Hyderabad,Paid Social,Salaried,60280.0,4,Verified,Savings Account,8,21231.78,2024-08-29,2,1,32.0,0,0.36,10200
CUST103083,,21.0,Pune,Referral,Salaried,41428.0,3,Verified,Credit Card,24,47058.35,2025-06-30,4,0,-273.0,0,0.03,10200
CUST103084,2025-10-11,20.0,Delhi,Referral,,47786.0,4,Verified,Bnpl,32,426526.95,2024-01-29,1,0,245.0,1,0.99,10200
CUST103085,,31.0,Pune,Organic,Gig Worker,50176.0,2,Verified,Credit Card,10,15367.9,,4,2,,1,0.94,10200
CUST103086,,22.0,Mumbai,Paid Social,,25806.0,1,Verified,Personal Loan,1,2248.49,,2,1,,1,0.96,10200
CUST103087,,27.0,Chennai,In-App Promo,,59079.0,5,Verified,Personal Loan,24,63376.32,2024-02-26,0,0,217.0,1,0.99,10200
CUST103088,2022-10-02,35.0,Mumbai,In-App Promo,Student,39598.0,0,Verified,Credit Card,2,7461.459999999999,,0,0,,1,1.0,10200
CUST103089,,28.0,Bengaluru,In-App Promo,Salaried,81319.0,2,Verified,Fixed Deposit,10,19663.13,2024-12-28,1,0,-89.0,0,0.17,10200
CUST103090,,40.0,Mumbai,In-App Promo,Salaried,59621.0,1,Incomplete,Fixed Deposit,56,150704.5,2025-07-31,1,1,-304.0,0,0.01,10200
CUST103091,,18.0,Mumbai,Referral,Student,127291.0,1,Verified,Fixed Deposit,52,125278.37,2025-06-29,1,0,-272.0,0,0.0,10200
CUST103092,,32.0,Bengaluru,Paid Social,Student,26870.0,2,Verified,Salary Account,8,21552.67,2024-08-26,1,0,35.0,0,0.2,10200
CUST103093,,27.0,Chennai,Affiliate,Self-Employed,24029.0,5,Verified,Personal Loan,3,16053.69,,3,1,,1,0.98,10200
CUST103094,,37.0,Mumbai,Organic,Salaried,25644.0,3,Pending,Personal Loan,47,108075.83,2024-10-29,0,0,-29.0,0,0.02,10200
CUST103095,2022-07-01,36.0,Bengaluru,Organic,Salaried,52906.0,3,Verified,Fixed Deposit,2,6333.99,,0,0,,1,1.0,10200
CUST103096,,49.0,Delhi,Google Ads,Gig Worker,54863.0,2,Verified,Savings Account,8,17544.98,,0,0,,1,0.9,10200
CUST103097,2025-02-07,38.0,Mumbai,Paid Social,Self-Employed,60902.0,1,Incomplete,Savings Account,20,67975.72,2024-10-31,6,4,-31.0,0,0.11,10200
CUST103098,,23.0,Bengaluru,Organic,Self-Employed,37831.0,0,Verified,Savings Account,14,22716.01,2025-07-29,1,0,-302.0,0,0.01,10200
CUST103099,,40.0,Pune,Referral,Self-Employed,86842.0,2,Incomplete,Salary Account,17,48675.35,2025-08-22,0,0,-326.0,0,0.0,10200
CUST103100,,30.0,Mumbai,Paid Social,Self-Employed,84840.0,4,Verified,Savings Account,17,52432.51,2025-04-26,0,0,-208.0,0,0.01,10200
CUST103101,2024-12-12,35.0,Mumbai,Referral,Student,54863.0,2,Verified,Bnpl,49,116091.21,2024-07-31,1,0,61.0,0,0.0,10200
CUST103102,2022-08-28,34.0,Kolkata,Paid Social,Gig Worker,14882.0,1,Verified,Salary Account,4,7266.43,,1,0,,1,0.99,10200
CUST103103,,33.0,Ahmedabad,Referral,Self-Employed,28804.0,1,Verified,Personal Loan,45,82929.63,2024-01-29,4,1,245.0,1,0.88,10200
CUST103104,2025-11-25,37.0,Hyderabad,Organic,Gig Worker,63179.0,2,Verified,Fixed Deposit,4,17728.35,,2,1,,1,0.99,10200
CUST103105,,32.0,Mumbai,Referral,Self-Employed,54863.0,2,Verified,Savings Account,47,135885.33000000002,2025-10-28,0,0,-393.0,0,0.0,10200
CUST103106,,35.0,Mumbai,Referral,Self-Employed,54863.0,1,Verified,Salary Account,15,33662.49,2025-01-25,1,0,-117.0,0,0.01,10200
CUST103107,,31.0,Chennai,Referral,Salaried,58916.0,0,Verified,Personal Loan,52,515828.87,2025-06-29,2,0,-272.0,0,0.01,10200
CUST103108,2023-03-04,30.0,Pune,In-App Promo,Gig Worker,77642.0,1,Verified,Credit Card,56,139571.44,2025-03-31,1,0,-182.0,0,0.0,10200
CUST103109,,21.0,Mumbai,Paid Social,,60408.0,1,Verified,Fixed Deposit,4,11332.34,2025-05-27,1,0,-239.0,0,0.02,10200
CUST103110,,43.0,Pune,Referral,,40306.0,3,Verified,Credit Card,53,131383.77,2024-09-30,1,0,0.0,0,0.02,10200
CUST103111,,32.0,Hyderabad,Affiliate,,69349.0,0,Pending,Bnpl,8,24017.96,2024-10-25,6,2,-25.0,0,0.16,10200
CUST103112,2024-12-06,44.0,Pune,Organic,Gig Worker,71589.0,5,Verified,Personal Loan,13,29982.46,2025-04-24,3,0,-206.0,0,0.02,10200
CUST103113,,23.0,Mumbai,Paid Social,Student,90396.0,2,Verified,Salary Account,26,63649.47,2025-10-25,0,0,-390.0,0,0.0,10200
CUST103114,,30.0,Delhi,Referral,,43682.0,1,Verified,Bnpl,20,32930.99,2024-07-30,1,0,62.0,0,0.07,10200
CUST103115,,33.0,Pune,Google Ads,Gig Worker,32980.0,3,Verified,Credit Card,54,120623.05,2025-08-31,1,0,-335.0,0,0.0,10200
CUST103116,,36.0,Mumbai,Google Ads,Student,58661.0,0,Verified,Personal Loan,23,205642.28,2025-11-27,2,1,-423.0,0,0.01,10200
CUST103117,,38.0,Mumbai,Referral,Self-Employed,75524.0,0,Incomplete,Salary Account,9,16354.33,,5,2,,1,0.93,10200
CUST103118,2024-12-25,33.0,Pune,Paid Social,Gig Worker,63004.0,0,Pending,Salary Account,2,554.0699999999999,2024-08-20,0,0,41.0,0,0.15,10200
CUST103119,,31.0,Bengaluru,Referral,Gig Worker,12000.0,1,Verified,Personal Loan,56,154875.96,2024-10-30,2,1,-30.0,0,0.01,10200
CUST103120,,34.0,Hyderabad,Paid Social,Self-Employed,49169.0,1,Verified,Savings Account,26,61570.58,2025-07-28,0,0,-301.0,0,0.0,10200
CUST103121,,30.0,Mumbai,In-App Promo,,51120.0,1,Verified,Personal Loan,1,2172.8,,2,1,,1,0.97,10200
CUST103122,2023-01-01,18.0,Pune,Paid Social,Student,39077.0,0,Verified,Credit Card,29,73416.84,2024-02-26,1,0,217.0,1,1.0,10200
CUST103123,,22.0,Mumbai,Referral,Salaried,16489.0,2,Verified,Credit Card,20,38903.57,2024-12-29,1,0,-90.0,0,0.22,10200
CUST103124,,24.0,Ahmedabad,Paid Social,,54863.0,4,Verified,Personal Loan,5,9133.92,,1,1,,1,0.98,10200
CUST103125,,18.0,Delhi,Referral,Student,107551.0,2,Verified,Credit Card,7,15713.11,2024-10-26,1,1,-26.0,0,0.13,10200
CUST103126,,30.0,Chennai,Paid Social,Salaried,48189.0,1,,Fixed Deposit,16,29994.06,2025-04-28,0,0,-210.0,0,0.01,10200
CUST103127,2022-01-15,40.0,Mumbai,In-App Promo,Gig Worker,28557.0,3,Pending,Salary Account,2,6493.77,,0,0,,1,0.91,10200
CUST103128,,35.0,Mumbai,Google Ads,Gig Worker,45612.0,3,Verified,Credit Card,28,69552.88,2024-09-30,0,0,0.0,0,0.01,10200
CUST103129,,41.0,Mumbai,Paid Social,Gig Worker,35189.0,0,Verified,Bnpl,46,130601.69,2025-06-30,0,0,-273.0,0,0.0,10200
CUST103130,2025-05-23,32.0,Mumbai,In-App Promo,Gig Worker,91542.0,0,Verified,Savings Account,18,56800.2,2024-05-26,1,0,127.0,1,0.98,10200
CUST103131,,41.0,Ahmedabad,Referral,Salaried,89408.0,0,Verified,Personal Loan,55,145692.07,2025-05-26,0,0,-238.0,0,0.01,10200
CUST103132,2022-03-11,30.0,Ahmedabad,Affiliate,Student,43620.0,2,Verified,Credit Card,8,22056.6,,1,0,,1,0.95,10200
CUST103133,,44.0,Kolkata,Paid Social,Student,59620.0,1,Verified,Savings Account,11,13076.1,,4,3,,1,0.85,10200
CUST103134,,24.0,Bengaluru,Affiliate,,71423.0,1,Verified,Salary Account,52,133857.12,2025-03-28,0,0,-179.0,0,0.0,10200
CUST103135,2024-04-29,37.0,Mumbai,Referral,Gig Worker,67861.0,1,Verified,Savings Account,17,26531.41,2024-04-29,1,0,154.0,1,0.87,10200
CUST103136,,40.0,Bengaluru,Organic,Student,50712.0,3,Verified,Personal Loan,2,1401.9,2025-02-23,1,1,-146.0,0,0.04,10200
CUST103137,,23.0,Hyderabad,Paid Social,Self-Employed,25304.0,2,Verified,Fixed Deposit,38,78825.75,2024-12-31,0,0,-92.0,0,0.0,10200
CUST103138,,21.0,Mumbai,Referral,Gig Worker,60631.0,1,Verified,Salary Account,41,125663.73,2025-03-31,4,1,-182.0,0,0.0,10200
CUST103139,,33.0,Hyderabad,Paid Social,Salaried,70881.0,7,Verified,Personal Loan,1,936.75,,1,1,,1,0.95,10200
CUST103140,,36.0,Mumbai,Affiliate,Self-Employed,37246.0,0,Verified,Bnpl,11,35950.17,,0,0,,1,0.93,10200
CUST103141,,28.0,Pune,Paid Social,Student,105627.0,1,Pending,Bnpl,58,131548.77,2024-11-29,1,0,-60.0,0,0.0,10200
CUST103142,,31.0,Delhi,Referral,Gig Worker,48104.0,1,Verified,Savings Account,52,131279.0,2025-08-31,2,0,-335.0,0,0.0,10200
CUST103143,2023-07-23,40.0,Ahmedabad,Paid Social,Gig Worker,47431.0,1,Incomplete,Bnpl,11,25928.27,,0,0,,1,0.84,10200
CUST103144,,41.0,Pune,Paid Social,,84692.0,0,Verified,Personal Loan,8,29501.33,2025-06-23,4,3,-266.0,0,0.02,10200
CUST103145,,38.0,Mumbai,Paid Social,,42730.0,3,Pending,Bnpl,47,117209.77,2025-08-31,0,0,-335.0,0,0.0,10200
CUST103146,,34.0,Chennai,Affiliate,Self-Employed,12000.0,0,Incomplete,Bnpl,14,35269.47,2024-08-25,0,0,36.0,0,0.12,10200
CUST103147,,30.0,Chennai,Organic,Gig Worker,18327.0,0,,Fixed Deposit,35,84747.36,2024-11-29,1,0,-60.0,0,0.03,10200
CUST103148,2022-11-18,34.0,Mumbai,Paid Social,Self-Employed,74182.0,5,Verified,Savings Account,26,79225.55,2025-11-27,0,0,-423.0,0,0.0,10200
