ticket_id,customer_id,ticket_date,issue_type,resolution_status
TKT12984,CUST103247,2024-08-25,Complaint - Poor Service,Unresolved
TKT12985,CUST103249,05-04-2025,app login issue,
TKT12986,CUST103250,2024-04-29,Complaint - Poor Service,Resolved
TKT12987,CUST103250,21 Nov 2025,KYC Query,Pending
TKT12988,CUST103250,2025-09-17,App Login Issue,Resolved
TKT12989,CUST103250,06-08-2025,Failed transaction ,Resolved
TKT12990,CUST103250,19-11-2025,Complaint - Hidden Charges,Resolved
TKT12991,CUST103251,03-09-2024,Failed Transaction,Unresolved
TKT12992,CUST103252,2024-05-26,Account Closure Request,Resolved
TKT12993,CUST103252,11 Sep 2025,App Login Issue,Resolved
TKT12994,CUST103253,2024-11-09,App Login Issue,Unresolved
TKT12995,CUST103253,2025-05-13,Card Block Request,Resolved
TKT12996,CUST103253,19-03-2025,Failed transaction ,Resolved
TKT12997,CUST103254,20 Jan 2024,Complaint - Poor Service,Resolved
TKT12998,CUST103255,03 Aug 2024,Account Closure Request,Unresolved
TKT12999,CUST103257,08-08-2024,Card Block Request,Resolved
TKT13000,CUST103259,27 Jan 2024,Account Closure Request,Resolved
TKT13001,CUST103262,16 Dec 2024,Account Closure Request,Resolved
TKT13002,CUST103263,07 May 2025,Failed Transaction,
TKT13003,CUST103264,2025-08-27,Complaint - Hidden Charges,Resolved
TKT13004,CUST103267,28-01-2024,Loan Inquiry,Resolved
TKT13005,CUST103268,2025-06-03,Account Closure Request,Resolved
TKT13006,CUST103271,2025-05-17,App Login Issue,
TKT13007,CUST103271,2025-03-27,Account Closure Request,Resolved
TKT13008,CUST103272,22-03-2024,Failed transaction ,Resolved
TKT13009,CUST103272,22-09-2025,Complaint - Poor Service,Resolved
TKT13010,CUST103272,16 Feb 2025,Failed transaction ,
TKT13011,CUST103273,15 Oct 2025,Failed Transaction,Pending
TKT13012,CUST103274,08-08-2025,Failed transaction ,Resolved
TKT13013,CUST103276,03-04-2025,Card Block Request,Resolved
TKT13014,CUST103276,26 Oct 2024,KYC Query,Resolved
TKT13015,CUST103277,06-08-2025,Failed Transaction,Unresolved
TKT13016,CUST103277,27-09-2024,Card Block Request,Unresolved
TKT13017,CUST103277,19 Jul 2024,Loan Inquiry,Resolved
TKT13018,CUST103278,2025-10-21,Complaint - Poor Service,Unresolved
TKT13019,CUST103278,26-02-2025,Complaint - Poor Service,Unresolved
TKT13020,CUST103278,30 Oct 2025,KYC Query,Resolved
TKT13021,CUST103279,31 May 2025,Card Block Request,Resolved
TKT13022,CUST103279,2025-02-21,Complaint - Hidden Charges,Resolved
TKT13023,CUST103280,2025-11-27,KYC Query,Resolved
TKT13024,CUST103280,03 Mar 2025,Card Block Request,
TKT13025,CUST103283,28 May 2024,Account Closure Request,Resolved
TKT13026,CUST103284,08 Jul 2024,Account Closure Request,Resolved
TKT13027,CUST103285,01 Jul 2024,Complaint - Poor Service,Resolved
TKT13028,CUST103285,28-04-2024,Card Block Request,Resolved
TKT13029,CUST103285,2025-01-27,App Login Issue,Resolved
TKT13030,CUST103285,2025-01-01,Complaint - Poor Service,Resolved
TKT13031,CUST103285,20 Sep 2024,KYC Query,Resolved
TKT13032,CUST103287,2024-08-13,Complaint - Poor Service,
TKT13033,CUST103289,11 Nov 2025,App Login Issue,Pending
TKT13034,CUST103289,05-06-2025,Complaint - Poor Service,Resolved
TKT13035,CUST103292,29-07-2024,Complaint - Hidden Charges,Resolved
TKT13036,CUST103293,06-11-2024,Loan Inquiry,Resolved
TKT13037,CUST103294,25 Jul 2025,Complaint - Poor Service,Unresolved
TKT13038,CUST103294,2025-08-10,App Login Issue,Resolved
TKT13039,CUST103295,2025-06-16,Complaint - Poor Service,Resolved
TKT13040,CUST103295,31-01-2025,App Login Issue,Unresolved
TKT13041,CUST103295,2024-10-02,Failed transaction ,Resolved
TKT13042,CUST103297,2024-02-13,Loan Inquiry,Resolved
TKT13043,CUST103297,06-01-2025,KYC Query,Resolved
TKT13044,CUST103297,08-11-2025,Complaint - Poor Service,Resolved
TKT13045,CUST103298,2025-04-17,Failed transaction ,Resolved
TKT13046,CUST103299,26 May 2025,Card Block Request,Pending
TKT13047,CUST103301,2025-09-06,Complaint - Hidden Charges,Resolved
TKT13048,CUST103302,2024-12-30,KYC Query,Resolved
TKT13049,CUST103303,08-08-2024,App Login Issue,Resolved
TKT13050,CUST103308,14-06-2024,Account Closure Request,Resolved
TKT13051,CUST103308,01-04-2024,Complaint - Poor Service,Unresolved
TKT13052,CUST103308,2025-09-28,App Login Issue,Resolved
TKT13053,CUST103313,06 Jun 2025,Failed Transaction,Unresolved
TKT13054,CUST103313,2024-10-23,App Login Issue,Resolved
TKT13055,CUST103313,29-02-2024,Complaint - Hidden Charges,Pending
TKT13056,CUST103313,25 Jan 2025,Account Closure Request,Resolved
TKT13057,CUST103313,24 Apr 2025,Failed Transaction,Unresolved
TKT13058,CUST103313,05 Aug 2024,Complaint - Poor Service,Resolved
TKT13059,CUST103314,02-02-2025,Complaint - Poor Service,Resolved
TKT13060,CUST103314,11-11-2025,Account Closure Request,Resolved
TKT13061,CUST103315,2025-03-24,Complaint - Hidden Charges,Resolved
TKT13062,CUST103315,23-07-2024,Complaint - Poor Service,Unresolved
TKT13063,CUST103316,31-10-2025,Account Closure Request,Resolved
TKT13064,CUST103317,02-09-2025,Complaint - Poor Service,Unresolved
TKT13065,CUST103318,2025-06-05,Card Block Request,Resolved
TKT13066,CUST103319,2025-06-25,Complaint - Poor Service,
TKT13067,CUST103319,10 Jul 2025,Complaint - Poor Service,Resolved
TKT13068,CUST103320,12 Sep 2025,Card Block Request,Unresolved
TKT13069,CUST103320,22 Oct 2024,Complaint - Poor Service,Resolved
TKT13070,CUST103320,2025-04-22,Account Closure Request,Unresolved
TKT13071,CUST103320,02-09-2024,Account Closure Request,Resolved
TKT13072,CUST103320,29-07-2025,Complaint - Poor Service,Resolved
TKT13073,CUST103322,2024-07-30,KYC Query,Resolved
TKT13074,CUST103322,23 Aug 2025,KYC Query,
TKT13075,CUST103325,25 Jan 2024,Complaint - Poor Service,Resolved
TKT13076,CUST103328,2024-07-29,Complaint - Hidden Charges,Resolved
TKT13077,CUST103329,2024-10-26,Failed Transaction,Resolved
TKT13078,CUST103329,24 Oct 2025,Account Closure Request,
TKT13079,CUST103330,2025-05-09,app login issue,Resolved
TKT13080,CUST103331,09 Jul 2025,Complaint - Poor Service,Resolved
TKT13081,CUST103331,02 Nov 2024,app login issue,Resolved
TKT13082,CUST103333,05 Jan 2025,Failed transaction ,Unresolved
TKT13083,CUST103334,28-05-2025,Failed transaction ,Unresolved
TKT13084,CUST103334,2024-01-21,app login issue,Unresolved
TKT13085,CUST103334,21-12-2024,Complaint - Poor Service,Unresolved
TKT13086,CUST103334,2025-04-20,Complaint - Hidden Charges,Resolved
TKT13087,CUST103334,20 Nov 2024,Account Closure Request,Pending
TKT13088,CUST103337,23-01-2025,Failed Transaction,Resolved
TKT13089,CUST103338,2024-09-23,Account Closure Request,Resolved
TKT13090,CUST103338,31-07-2025,Failed transaction ,Resolved
TKT13091,CUST103339,01 Sep 2024,KYC Query,Resolved
TKT13092,CUST103340,2024-03-22,Complaint - Hidden Charges,Resolved
TKT13093,CUST103343,2025-11-12,app login issue,Unresolved
TKT13094,CUST103343,09-01-2025,KYC Query,
TKT13095,CUST103345,01 Sep 2024,Complaint - Poor Service,Resolved
TKT13096,CUST103345,2025-06-25,Loan Inquiry,Resolved
TKT13097,CUST103345,12-10-2024,Loan Inquiry,Resolved
TKT13098,CUST103346,2024-05-10,Account Closure Request,Resolved
TKT13099,CUST103347,24-07-2024,Complaint - Poor Service,Resolved
TKT13100,CUST103347,13 Aug 2025,Complaint - Hidden Charges,Resolved
TKT13101,CUST103350,21-03-2025,App Login Issue,Unresolved
TKT13102,CUST103350,2025-01-28,Complaint - Hidden Charges,Resolved
TKT13103,CUST103350,2025-03-27,app login issue,Unresolved
TKT13104,CUST103351,11-02-2024,app login issue,Unresolved
TKT13105,CUST103352,11 Apr 2025,Account Closure Request,Resolved
TKT13106,CUST103355,13-01-2024,Complaint - Hidden Charges,Resolved
TKT13107,CUST103355,2024-07-04,Complaint - Hidden Charges,Resolved
TKT13108,CUST103356,13 Dec 2024,Loan Inquiry,Resolved
TKT13109,CUST103356,2024-09-19,Account Closure Request,Resolved
TKT13110,CUST103356,10 Feb 2024,KYC Query,
TKT13111,CUST103357,2024-03-03,Complaint - Poor Service,Resolved
TKT13112,CUST103357,2025-06-25,Complaint - Hidden Charges,Pending
TKT13113,CUST103357,13-04-2024,Loan Inquiry,Resolved
TKT13114,CUST103358,2025-03-05,Complaint - Poor Service,Resolved
TKT13115,CUST103358,26-04-2025,Complaint - Poor Service,Resolved
TKT13116,CUST103358,09 Nov 2024,Complaint - Hidden Charges,
TKT13117,CUST103359,21-10-2024,Failed Transaction,Resolved
TKT13118,CUST103359,27 Mar 2024,Failed transaction ,
TKT13119,CUST103360,21-06-2025,KYC Query,Resolved
TKT13120,CUST103360,01 Jul 2024,Account Closure Request,Pending
TKT13121,CUST103361,2024-03-14,Account Closure Request,Resolved
TKT13122,CUST103362,27-03-2024,Complaint - Poor Service,Resolved
TKT13123,CUST103362,2024-07-13,Loan Inquiry,Resolved
TKT13124,CUST103363,19 May 2024,Complaint - Hidden Charges,Resolved
TKT13125,CUST103363,13-01-2025,Loan Inquiry,Pending
TKT13126,CUST103364,21-01-2025,Complaint - Hidden Charges,Resolved
TKT13127,CUST103364,2025-08-09,Complaint - Hidden Charges,Resolved
TKT13128,CUST103364,04-02-2024,Complaint - Hidden Charges,Resolved
TKT13129,CUST103364,24 Sep 2024,Complaint - Hidden Charges,Resolved
TKT13130,CUST103365,17-07-2024,app login issue,Resolved
TKT13131,CUST103365,25 Apr 2025,Complaint - Hidden Charges,Resolved
TKT13132,CUST103366,30 Apr 2024,App Login Issue,Resolved
TKT13133,CUST103366,2025-07-16,Complaint - Hidden Charges,Resolved
TKT13134,CUST103367,25-08-2024,Failed transaction ,Resolved
TKT13135,CUST103368,07 Apr 2024,Failed Transaction,Resolved
TKT13136,CUST103369,16-07-2024,KYC Query,Pending
TKT13137,CUST103371,2024-02-11,Complaint - Hidden Charges,Resolved
TKT13138,CUST103371,25 Jul 2024,Account Closure Request,Unresolved
TKT13139,CUST103371,2025-02-18,Loan Inquiry,Unresolved
TKT13140,CUST103372,31 May 2024,Complaint - Poor Service,Resolved
TKT13141,CUST103373,15-08-2025,Failed Transaction,Resolved
TKT13142,CUST103373,2025-11-17,Loan Inquiry,Resolved
TKT13143,CUST103373,2024-05-12,Complaint - Hidden Charges,Resolved
TKT13144,CUST103373,2024-01-18,Failed transaction ,Resolved
TKT13145,CUST103374,2024-10-23,Card Block Request,Pending
TKT13146,CUST103377,14 Jun 2025,Failed transaction ,Resolved
TKT13147,CUST103378,28 Apr 2025,KYC Query,
TKT13148,CUST103378,14 Mar 2025,Complaint - Hidden Charges,Pending
TKT13149,CUST103380,04-05-2024,Complaint - Poor Service,Resolved
TKT13150,CUST103381,08 Aug 2025,App Login Issue,Resolved
TKT13151,CUST103383,2024-01-09,Account Closure Request,Resolved
TKT13152,CUST103384,25 Aug 2025,Loan Inquiry,
TKT13153,CUST103384,06-09-2025,Complaint - Hidden Charges,Unresolved
TKT13154,CUST103384,24 Aug 2024,Loan Inquiry,
TKT13155,CUST103385,25-03-2024,Loan Inquiry,Resolved
TKT13156,CUST103386,07-09-2025,Complaint - Poor Service,
TKT13157,CUST103386,26-11-2024,App Login Issue,Pending
TKT13158,CUST103387,21 Jan 2024,Card Block Request,
TKT13159,CUST103388,2024-07-18,Loan Inquiry,Resolved
TKT13160,CUST103390,04 Jun 2025,Loan Inquiry,Resolved
TKT13161,CUST103391,2024-02-03,Complaint - Hidden Charges,Pending
TKT13162,CUST103391,20 Jul 2025,Account Closure Request,Resolved
TKT13163,CUST103392,28 Mar 2025,Complaint - Hidden Charges,Resolved
TKT13164,CUST103393,07-06-2025,Failed Transaction,Pending
TKT13165,CUST103394,2025-11-23,App Login Issue,Resolved
TKT13166,CUST103396,2024-05-07,Card Block Request,Resolved
TKT13167,CUST103396,2025-06-17,KYC Query,Resolved
TKT13168,CUST103396,2025-01-02,Account Closure Request,Unresolved
TKT13169,CUST103396,2024-05-30,Loan Inquiry,Pending
TKT13170,CUST103396,02-05-2025,Failed transaction ,
TKT13171,CUST103396,11-08-2025,Complaint - Hidden Charges,Resolved
TKT13172,CUST103398,2025-08-10,App Login Issue,Resolved
TKT13173,CUST103398,24-08-2024,KYC Query,Resolved
TKT13174,CUST103400,2024-08-08,KYC Query,Resolved
TKT13175,CUST103402,2024-10-29,Failed transaction ,Unresolved
TKT13176,CUST103403,01 Sep 2025,Loan Inquiry,Resolved
TKT13177,CUST103404,10-08-2024,Account Closure Request,Resolved
TKT13178,CUST103404,09 Feb 2025,Complaint - Poor Service,Pending
TKT13179,CUST103404,2025-04-29,Complaint - Hidden Charges,Resolved
TKT13180,CUST103404,29-01-2025,KYC Query,Resolved
TKT13181,CUST103405,2024-10-18,Failed Transaction,Resolved
TKT13182,CUST103406,26-07-2024,Complaint - Hidden Charges,Unresolved
TKT13183,CUST103407,17-03-2025,Account Closure Request,Unresolved
TKT13184,CUST103408,2025-10-21,Complaint - Poor Service,Resolved
TKT13185,CUST103409,23-06-2024,Failed transaction ,Unresolved
TKT13186,CUST103409,07 Apr 2025,app login issue,Unresolved
TKT13187,CUST103410,29-06-2024,Complaint - Hidden Charges,Resolved
TKT13188,CUST103410,12 Mar 2025,App Login Issue,Resolved
TKT13189,CUST103410,28 Oct 2025,Complaint - Poor Service,Resolved
TKT13190,CUST103412,29-05-2024,Failed Transaction,Resolved
TKT13191,CUST103412,08-04-2025,Account Closure Request,Pending
TKT13192,CUST103412,16-08-2025,KYC Query,Resolved
TKT13193,CUST103414,2025-06-04,Failed Transaction,Resolved
TKT13194,CUST103416,2025-08-04,Complaint - Poor Service,Resolved
TKT13195,CUST103417,2024-05-24,Loan Inquiry,Pending
TKT13196,CUST103417,24 Jun 2025,Failed Transaction,Resolved
TKT13197,CUST103417,18 Mar 2024,Failed Transaction,Resolved
TKT13198,CUST103420,2025-11-12,Failed Transaction,Resolved
TKT13199,CUST103420,2025-01-12,App Login Issue,Pending
TKT13200,CUST103420,13-01-2024,Complaint - Hidden Charges,Unresolved
TKT13201,CUST103421,2025-04-25,Account Closure Request,Resolved
TKT13202,CUST103421,2025-04-19,Account Closure Request,Resolved
TKT13203,CUST103422,23-07-2025,Failed Transaction,Resolved
TKT13204,CUST103422,08-01-2025,Complaint - Poor Service,Resolved
TKT13205,CUST103422,2025-11-29,app login issue,Resolved
TKT13206,CUST103423,28 Aug 2024,Complaint - Poor Service,Resolved
TKT13207,CUST103424,2024-06-20,Account Closure Request,Resolved
TKT13208,CUST103424,12 May 2024,Complaint - Poor Service,
TKT13209,CUST103424,2024-02-01,Complaint - Poor Service,Unresolved
TKT13210,CUST103425,13 Apr 2024,Failed transaction ,Resolved
TKT13211,CUST103426,30 Sep 2024,Complaint - Poor Service,
TKT13212,CUST103426,2025-01-31,Complaint - Hidden Charges,Resolved
TKT13213,CUST103427,21 May 2024,Failed transaction ,
TKT13214,CUST103427,02 May 2025,Failed transaction ,Resolved
TKT13215,CUST103428,2024-02-09,Complaint - Hidden Charges,
TKT13216,CUST103428,2025-05-19,Account Closure Request,Pending
TKT13217,CUST103429,18-11-2024,Complaint - Hidden Charges,Unresolved
TKT13218,CUST103429,07-02-2024,Loan Inquiry,Resolved
TKT13219,CUST103430,2025-06-26,Failed transaction ,Pending
TKT13220,CUST103431,15-08-2024,Card Block Request,Resolved
TKT13221,CUST103435,2025-08-28,Failed Transaction,Resolved
TKT13222,CUST103435,2025-01-30,Account Closure Request,Resolved
TKT13223,CUST103435,15-09-2025,Loan Inquiry,Resolved
TKT13224,CUST103435,2024-12-25,Card Block Request,Unresolved
TKT13225,CUST103435,2025-01-25,Complaint - Poor Service,Resolved
TKT13226,CUST103435,2025-09-19,App Login Issue,Resolved
TKT13227,CUST103436,11 Dec 2024,Complaint - Hidden Charges,Resolved
TKT13228,CUST103436,2024-02-02,Complaint - Hidden Charges,Resolved
TKT13229,CUST103436,27-07-2024,Failed transaction ,Pending
TKT13230,CUST103441,08-02-2025,Failed Transaction,Resolved
TKT13231,CUST103442,20-11-2024,Complaint - Poor Service,Resolved
TKT13232,CUST103442,16 Sep 2025,Complaint - Poor Service,Resolved
TKT13233,CUST103445,04-05-2024,Loan Inquiry,Resolved
TKT13234,CUST103445,31-07-2024,App Login Issue,Resolved
TKT13235,CUST103447,2025-02-10,Card Block Request,Unresolved
TKT13236,CUST103447,26-02-2025,Loan Inquiry,Resolved
TKT13237,CUST103447,29-04-2025,Failed transaction ,Resolved
TKT13238,CUST103447,2024-11-02,Complaint - Poor Service,Resolved
TKT13239,CUST103451,24 Jul 2024,Card Block Request,Unresolved
TKT13240,CUST103451,10 Aug 2024,Complaint - Poor Service,Unresolved
TKT13241,CUST103451,2025-07-21,app login issue,Resolved
TKT13242,CUST103453,11 May 2024,Failed Transaction,Resolved
TKT13243,CUST103453,17 Mar 2025,Complaint - Hidden Charges,Resolved
TKT13244,CUST103453,12-12-2024,Complaint - Hidden Charges,Resolved
TKT13245,CUST103454,18-11-2024,Failed transaction ,Unresolved
TKT13246,CUST103457,19-07-2024,Complaint - Hidden Charges,Unresolved
TKT13247,CUST103457,04 Aug 2025,Account Closure Request,
TKT13248,CUST103458,06-10-2025,KYC Query,Pending
TKT13249,CUST103461,06 Sep 2024,Complaint - Hidden Charges,Resolved
TKT13250,CUST103462,11-09-2025,app login issue,Resolved
TKT13251,CUST103462,16-11-2024,Complaint - Poor Service,Resolved
TKT13252,CUST103462,2024-04-23,Account Closure Request,Resolved
TKT13253,CUST103462,2024-03-12,Account Closure Request,Resolved
TKT13254,CUST103463,28 Apr 2025,KYC Query,Unresolved
TKT13255,CUST103464,15-03-2025,Loan Inquiry,Unresolved
TKT13256,CUST103464,2025-01-09,app login issue,Resolved
TKT13257,CUST103464,2024-07-07,Complaint - Hidden Charges,Resolved
TKT13258,CUST103464,30-08-2025,Loan Inquiry,Pending
TKT13259,CUST103464,06-03-2025,Complaint - Hidden Charges,Unresolved
TKT13260,CUST103465,26 Mar 2024,app login issue,
TKT13261,CUST103465,2024-09-24,KYC Query,Pending
TKT13262,CUST103466,05-07-2025,Failed transaction ,Resolved
TKT13263,CUST103468,2025-10-24,Complaint - Hidden Charges,Resolved
TKT13264,CUST103469,2025-07-15,App Login Issue,Resolved
TKT13265,CUST103470,2024-02-29,Complaint - Hidden Charges,Resolved
TKT13266,CUST103470,24-04-2024,app login issue,Resolved
TKT13267,CUST103471,26-10-2024,app login issue,Resolved
TKT13268,CUST103472,2025-01-18,KYC Query,Resolved
TKT13269,CUST103473,27 Aug 2025,KYC Query,Resolved
TKT13270,CUST103473,03 Jan 2025,Complaint - Poor Service,Resolved
TKT13271,CUST103473,13 Apr 2024,KYC Query,Resolved
TKT13272,CUST103474,21 Feb 2024,Failed Transaction,
TKT13273,CUST103474,18 Jan 2024,KYC Query,Resolved
TKT13274,CUST103475,2024-03-05,Failed Transaction,Resolved
TKT13275,CUST103476,2024-07-17,Account Closure Request,Resolved
TKT13276,CUST103477,06-07-2025,App Login Issue,Resolved
TKT13277,CUST103478,06 Feb 2024,Card Block Request,
TKT13278,CUST103481,02-05-2024,Complaint - Poor Service,Pending
TKT13279,CUST103483,02 Sep 2024,Failed Transaction,Resolved
TKT13280,CUST103483,13-11-2025,Failed Transaction,
TKT13281,CUST103485,30-07-2025,Account Closure Request,
TKT13282,CUST103488,12 Aug 2024,App Login Issue,Resolved
TKT13283,CUST103488,17 Oct 2025,Account Closure Request,
TKT13284,CUST103489,28 Nov 2024,KYC Query,Resolved
TKT13285,CUST103489,12 Oct 2025,Complaint - Hidden Charges,Resolved
TKT13286,CUST103490,02-03-2025,App Login Issue,Resolved
TKT13287,CUST103496,28 Oct 2024,app login issue,Unresolved
TKT13288,CUST103496,02 Apr 2025,Loan Inquiry,Resolved
TKT13289,CUST103496,2025-10-28,KYC Query,Pending
TKT13290,CUST103498,07-11-2024,App Login Issue,Resolved
TKT13291,CUST103498,17-07-2025,Loan Inquiry,Unresolved
TKT13292,CUST103499,26 Sep 2024,KYC Query,Unresolved
TKT13293,CUST103499,16 Sep 2025,Complaint - Poor Service,Resolved
TKT13294,CUST103499,2024-07-22,Complaint - Poor Service,Resolved
TKT13295,CUST103500,2024-05-12,Account Closure Request,Resolved
TKT13296,CUST103500,15-11-2024,Account Closure Request,Resolved
TKT13297,CUST103500,07-02-2024,Complaint - Poor Service,Resolved
TKT13298,CUST103501,25 Sep 2025,Complaint - Hidden Charges,Resolved
TKT13299,CUST103501,30-11-2024,Complaint - Hidden Charges,
TKT13300,CUST103503,2024-05-07,Loan Inquiry,Resolved
TKT13301,CUST103503,2024-09-02,Complaint - Hidden Charges,Resolved
TKT13302,CUST103504,01 May 2025,KYC Query,Unresolved
TKT13303,CUST103505,15 Sep 2024,Complaint - Poor Service,Resolved
TKT13304,CUST103506,22 Sep 2024,Account Closure Request,Resolved
TKT13305,CUST103506,21-10-2025,Complaint - Poor Service,Resolved
TKT13306,CUST103507,04-03-2025,Card Block Request,Unresolved
TKT13307,CUST103507,2024-05-14,app login issue,Unresolved
TKT13308,CUST103508,11-03-2025,Account Closure Request,Resolved
TKT13309,CUST103511,14-11-2025,Failed Transaction,Unresolved
TKT13310,CUST103512,31 Oct 2025,KYC Query,Resolved
